CH1,CH2,CH3,Time
-0.9725,1.6025,-0.0031249999999998224,0.00034142384
-0.9775,1.6,0.011875000000000302,0.00034302384
-0.98,1.58125,-0.02312499999999984,0.00034462383999999996
-0.985,1.5984375,-0.03062499999999968,0.00034622384
-0.9925,1.60125,-0.005624999999999769,0.00034782384
-1.0125,1.585,-0.03312500000000007,0.00034942383999999997
-0.98,1.60375,-0.013125000000000053,0.00035102384
-0.9675,1.595,-0.020624999999999893,0.00035262384
-0.98,1.59125,-0.013125000000000053,0.00035422384
-1.0,1.59125,0.011875000000000302,0.00035582383999999996
-0.9675,1.5987500000000001,-0.0349999999999997,0.00035742384
-0.9775,1.5875000000000001,-0.0031249999999998224,0.00035902384
-0.9675,1.59125,-0.0006249999999998757,0.00036062383999999997
-0.975,1.59625,-0.0006249999999998757,0.00036222384
-0.97,1.60125,-0.00749999999999984,0.00036382384
-0.9925,1.59625,-0.0006249999999998757,0.00036542384
-0.97,1.5925,-0.015625,0.00036702383999999996
-0.9775,1.5859375,-0.015625,0.00036862384
-0.995,1.595,-0.02312499999999984,0.00037022384
-1.0175,1.59125,0.0068749999999999645,0.00037182383999999997
-0.9775,1.59375,0.016875000000000195,0.00037342384
-0.9825,1.585,-0.008124999999999716,0.00037502384
-0.9825,1.5975000000000001,-0.022499999999999964,0.00037662384
-0.9925,1.59125,-0.038124999999999964,0.00037822383999999996
-0.985,1.605,-0.010624999999999662,0.00037982384
-0.995,1.5818750000000001,-0.02312499999999984,0.00038142384
-0.985,1.5987500000000001,-0.028124999999999734,0.00038302383999999997
-0.99,1.60125,-0.015625,0.00038462384
-0.955,1.5987500000000001,-0.02499999999999991,0.00038622384
-0.995,1.58875,0.016875000000000195,0.00038782384
-1.0025,1.6075,-0.01750000000000007,0.00038942383999999997
-0.98,1.5925,0.011875000000000302,0.00039102384
-0.965,1.59625,-0.020624999999999893,0.00039262384
-1.0,1.6,-0.009999999999999787,0.00039422384
-0.98,1.615625,-0.018124999999999947,0.00039582383999999996
-0.9675,1.5875000000000001,-0.03562500000000002,0.00039742384
-0.9725,1.585,-0.012499999999999734,0.00039902384
-1.0074999999999998,1.6115625,-0.009999999999999787,0.00040062383999999997
-0.97,1.59625,-0.020000000000000018,0.00040222384
-0.9975,1.5875000000000001,-0.029999999999999805,0.00040382384
-0.9725,1.6146875,-0.028124999999999734,0.00040542384
-0.995,1.59625,-0.005624999999999769,0.00040702383999999996
-0.985,1.6131250000000001,-0.015625,0.00040862384
-0.9925,1.5925,-0.0031249999999998224,0.00041022384
-0.97,1.60625,-0.020000000000000018,0.00041182383999999997
-0.9925,1.5875000000000001,-0.013125000000000053,0.00041342384
-0.975,1.60625,0.0024999999999999467,0.00041502384
-1.0025,1.60625,-0.008124999999999716,0.00041662384
-0.9775,1.5987500000000001,0.001875000000000071,0.00041822383999999996
-0.995,1.60125,-0.027499999999999858,0.00041982384
-0.9875,1.60125,0.007500000000000284,0.00042142384
-0.98,1.60625,-0.0024999999999999467,0.00042302383999999997
-0.9575,1.6125,-0.03249999999999975,0.00042462384
-1.0,1.58375,-0.005624999999999769,0.00042622384
-0.9625,1.58875,-0.0349999999999997,0.00042782384
-0.9975,1.59,0.011875000000000302,0.00042942383999999996
-0.9875,1.59625,-0.0349999999999997,0.00043102384
-0.9925,1.59125,0.009374999999999911,0.00043262384
-0.9575,1.595,-0.020624999999999893,0.00043422383999999997
-0.985,1.578125,0.009374999999999911,0.00043582383999999996
-0.9725,1.59625,-0.010624999999999662,0.00043742384
-0.99,1.59,-0.02312499999999984,0.00043902384
-1.005,1.59375,-0.0031249999999998224,0.00044062383999999996
-0.99,1.58875,0.0068749999999999645,0.00044222384
-0.9675,1.5975000000000001,-0.025624999999999787,0.00044382384
-0.9975,1.5878125,0.016875000000000195,0.00044542383999999997
-1.013125,1.59625,-0.018124999999999947,0.00044702383999999996
-0.965,1.59375,-0.027499999999999858,0.00044862384
-0.995,1.5925,-0.010624999999999662,0.00045022384
-0.9925,1.585,0.004375000000000018,0.00045182383999999996
-0.9675,1.60375,-0.027499999999999858,0.00045342384
-0.9825,1.5925,0.011875000000000302,0.00045502384
-0.98,1.6046875,-0.01750000000000007,0.00045662383999999997
-1.0,1.59,-0.020624999999999893,0.00045822383999999996
-1.0025,1.61375,0.016875000000000195,0.00045982384
-0.9925,1.59,-0.027499999999999858,0.00046142384
-0.96,1.5809375,-0.0031249999999998224,0.00046302383999999997
-1.0,1.5846875,-0.01499999999999968,0.00046462384
-0.9725,1.59,-0.01499999999999968,0.00046622384
-0.985,1.58875,-0.010624999999999662,0.00046782384
-0.9625,1.59125,-0.013125000000000053,0.00046942383999999996
-0.9875,1.595,0.0,0.00047102384
-0.975,1.6084375,-0.008124999999999716,0.00047262384
-0.995,1.59625,-0.005624999999999769,0.00047422383999999997
-0.9575,1.58875,-0.0031249999999998224,0.00047582384
-0.9825,1.5846875,0.0068749999999999645,0.00047742384
-0.9675,1.5978125,-0.015625,0.00047902384
-1.005625,1.5975000000000001,0.009374999999999911,0.00048062383999999996
-0.97,1.6140625,-0.03312500000000007,0.00048222384
-0.9725,1.59,-0.008124999999999716,0.00048382384
-0.97,1.59625,-0.009999999999999787,0.00048542383999999997
-0.965,1.5865625,0.004375000000000018,0.00048702384
-0.9725,1.59375,-0.0024999999999999467,0.00048862384
-0.9875,1.5925,0.001875000000000071,0.0004902238399999999
-0.975,1.5975000000000001,0.004375000000000018,0.00049182384
-0.9925,1.5953125000000001,0.0,0.0004934238399999999
-0.9925,1.58875,-0.010624999999999662,0.0004950238399999999
-0.97,1.5831250000000001,-0.008124999999999716,0.00049662384
-0.97,1.58875,-0.010624999999999662,0.0004982238399999999
-1.0125,1.585,-0.0031249999999998224,0.0004998238399999999
-0.975,0.06,-0.010624999999999662,0.00050142384
-0.97,0.0375,-0.020000000000000018,0.0005030238399999999
-0.9625,0.0575,-0.01750000000000007,0.00050462384
-1.0,0.0475,-0.02312499999999984,0.0005062238399999999
-0.98,0.04875,0.0024999999999999467,0.0005078238399999999
-0.97,0.0625,0.001875000000000071,0.00050942384
-0.9675,0.05,0.004375000000000018,0.0005110238399999999
-0.99,0.03125,0.009374999999999911,0.0005126238399999999
-0.9775,0.0475,-0.022499999999999964,0.00051422384
-1.0025,0.04625,0.009374999999999911,0.0005158238399999999
-0.9775,0.0425,-0.015625,0.0005174238399999999
-1.0,0.035,-0.03062499999999968,0.00051902384
-0.97,0.0425,-0.03249999999999975,0.0005206238399999999
-1.005,0.04625,-0.0024999999999999467,0.0005222238399999999
-0.9925,0.0475,-0.04499999999999993,0.0005238238399999999
-0.9875,0.02625,-0.010624999999999662,0.0005254238399999999
-0.97,0.05,-0.05749999999999966,0.00052702384
-0.9675,0.0425,0.001875000000000071,0.0005286238399999999
-0.9875,0.055,-0.008124999999999716,0.0005302238399999999
-0.9925,0.045,0.011875000000000302,0.00053182384
-0.9675,0.03875,-0.005624999999999769,0.0005334238399999999
-0.99,0.03625,-0.01750000000000007,0.0005350238399999999
-0.965,0.035,0.004375000000000018,0.00053662384
-0.985,0.025,-0.018124999999999947,0.0005382238399999999
-0.9825,0.045,-0.010624999999999662,0.0005398238399999999
-0.995,0.03375,-0.008124999999999716,0.00054142384
-0.9875,0.051250000000000004,-0.015625,0.0005430238399999999
-1.005,0.04625,0.0,0.0005446238399999999
-0.985,0.05375,-0.0031249999999998224,0.0005462238399999999
-1.0125,0.03375,0.016875000000000195,0.0005478238399999999
-0.9975,0.0425,-0.047499999999999876,0.00054942384
-1.0,0.035,0.016875000000000195,0.0005510238399999999
-0.9825,0.045,-0.0031249999999998224,0.0005526238399999999
-0.975,0.03875,-0.0006249999999998757,0.00055422384
-0.995,0.035,-0.010624999999999662,0.0005558238399999999
-0.985,0.045,0.026874999999999982,0.0005574238399999999
-0.975,0.0425,-0.0031249999999998224,0.00055902384
-1.013125,0.02625,-0.015625,0.0005606238399999999
-0.9775,0.05,0.007500000000000284,0.0005622238399999999
-0.9975,0.035,0.014375000000000249,0.00056382384
-0.97,0.04125,-0.025624999999999787,0.0005654238399999999
-0.9625,0.02875,-0.020624999999999893,0.0005670238399999999
-0.9675,0.0575,-0.04499999999999993,0.0005686238399999999
-1.0,0.0175,0.004375000000000018,0.0005702238399999999
-0.9775,0.0575,-0.02499999999999991,0.00057182384
-0.9675,0.02375,-0.0031249999999998224,0.0005734238399999999
-0.9775,0.0475,-0.018124999999999947,0.0005750238399999999
-0.9775,0.0275,-0.015625,0.00057662384
-0.975,0.03375,-0.013125000000000053,0.0005782238399999999
-0.9825,0.03375,-0.0031249999999998224,0.0005798238399999999
-0.9825,0.04,-0.022499999999999964,0.00058142384
-0.9975,0.03625,-0.0031249999999998224,0.0005830238399999999
-0.9675,0.045,-0.0349999999999997,0.0005846238399999999
-0.9825,0.02875,-0.009999999999999787,0.0005862238399999999
-0.995,0.0425,-0.008124999999999716,0.0005878238399999999
-0.985,0.043750000000000004,-0.0006249999999998757,0.00058942384
-0.965,0.05625,0.015000000000000124,0.0005910238399999999
-0.9975,0.04,-0.004999999999999893,0.0005926238399999999
-0.97,0.0475,-0.015625,0.00059422384
-0.9825,0.03125,0.02937499999999993,0.0005958238399999999
-0.9875,0.05375,-0.008124999999999716,0.0005974238399999999
-0.9825,0.03625,0.011875000000000302,0.00059902384
-0.9975,0.04625,-0.01750000000000007,0.0006006238399999999
-0.9775,0.04125,-0.008124999999999716,0.0006022238399999999
-0.9625,0.0325,-0.0006249999999998757,0.00060382384
-0.99,0.02625,-0.013125000000000053,0.0006054238399999999
-0.99,0.05,-0.027499999999999858,0.0006070238399999999
-1.005625,0.0375,-0.009999999999999787,0.0006086238399999999
-0.965,0.035,-0.010624999999999662,0.0006102238399999999
-0.99,0.03375,0.0068749999999999645,0.00061182384
-0.975,0.035,-0.04249999999999998,0.0006134238399999999
-0.9825,0.03375,-0.018124999999999947,0.0006150238399999999
-0.98,0.03375,0.0068749999999999645,0.00061662384
-0.9875,0.03375,0.014375000000000249,0.0006182238399999999
-0.9675,0.04875,-0.022499999999999964,0.0006198238399999999
-0.985,0.04125,-0.010624999999999662,0.00062142384
-0.98,0.03875,-0.01499999999999968,0.0006230238399999999
-0.98,0.03875,0.001875000000000071,0.0006246238399999999
-0.98,0.04,-0.013125000000000053,0.0006262238399999999
-1.005,0.03125,0.004375000000000018,0.0006278238399999999
-0.965,0.045,0.0,0.0006294238399999999
-0.98,0.02875,-0.005624999999999769,0.0006310238399999999
-0.97,0.03625,-0.03062499999999968,0.0006326238399999999
-0.98,0.0375,-0.005624999999999769,0.00063422384
-0.965,0.04125,-0.054999999999999716,0.0006358238399999999
-0.9825,0.03375,0.0068749999999999645,0.0006374238399999999
-0.99,0.04125,-0.008124999999999716,0.00063902384
-0.98,0.02375,0.001875000000000071,0.0006406238399999999
-0.9925,0.04875,0.004375000000000018,0.0006422238399999999
-1.013125,0.035,-0.010624999999999662,0.00064382384
-0.965,0.0525,-0.015625,0.0006454238399999999
-0.9825,0.0275,-0.045624999999999805,0.0006470238399999999
-1.0,0.02625,-0.008124999999999716,0.0006486238399999999
-0.995,0.043750000000000004,-0.010624999999999662,0.0006502238399999999
-0.9975,0.045,0.004375000000000018,0.00065182384
-0.9925,0.04125,-0.013125000000000053,0.0006534238399999999
-1.018125,0.04625,0.001875000000000071,0.0006550238399999999
-0.985,0.035,0.001875000000000071,0.00065662384
-0.9575,0.0475,-0.03312500000000007,0.0006582238399999999
-0.9825,0.03375,0.026874999999999982,0.0006598238399999999
-0.98,0.0575,-0.03750000000000009,0.00066142384
-0.96,0.02875,0.009374999999999911,0.0006630238399999999
-0.9775,0.0525,-0.025624999999999787,0.0006646238399999999
-1.0175,0.03125,-0.015625,0.0006662238399999999
-1.0,0.045,0.0,0.0006678238399999999
-1.0025,0.0375,-0.02499999999999991,0.0006694238399999999
-0.9625,0.0525,-0.020000000000000018,0.0006710238399999999
-1.035625,0.0475,0.001875000000000071,0.0006726238399999999
-0.9725,0.043750000000000004,-0.013125000000000053,0.00067422384
-0.97,0.051250000000000004,0.001875000000000071,0.0006758238399999999
-0.9875,0.04,-0.040000000000000036,0.0006774238399999999
-1.0,0.0325,-0.015625,0.00067902384
-0.9825,0.0375,-0.013125000000000053,0.0006806238399999999
-1.005625,0.03375,-0.03249999999999975,0.0006822238399999999
-0.975,0.04,-0.03249999999999975,0.00068382384
-0.9625,0.0325,-0.008124999999999716,0.0006854238399999999
-0.9625,0.0425,-0.029999999999999805,0.0006870238399999999
-1.0025,0.043750000000000004,0.004375000000000018,0.0006886238399999999
-0.975,0.043750000000000004,-0.015625,0.0006902238399999999
-0.965,0.02125,0.009374999999999911,0.0006918238399999999
-0.98,0.02875,-0.027499999999999858,0.0006934238399999999
-0.9825,0.04875,-0.020624999999999893,0.0006950238399999999
-0.98,0.0375,-0.008124999999999716,0.00069662384
-1.0150000000000001,0.0425,-0.03562500000000002,0.0006982238399999999
-0.9575,0.035,0.004375000000000018,0.0006998238399999999
-0.985,0.03625,-0.008124999999999716,0.00070142384
-0.975,0.0375,-0.009999999999999787,0.0007030238399999999
-0.9925,0.0425,-0.018124999999999947,0.0007046238399999999
-0.985,0.0375,-0.004999999999999893,0.00070622384
-0.98,0.03,-0.015625,0.0007078238399999999
-0.965,0.05,-0.0024999999999999467,0.0007094238399999999
-0.9875,0.03375,-0.010624999999999662,0.0007110238399999999
-0.97,0.04625,-0.00749999999999984,0.0007126238399999999
-0.9875,0.051250000000000004,0.004375000000000018,0.00071422384
-0.9625,0.0525,-0.04499999999999993,0.0007158238399999999
-0.97,0.03875,0.011875000000000302,0.0007174238399999999
-0.98,0.03875,-0.03312500000000007,0.00071902384
-0.9825,0.03375,-0.013125000000000053,0.0007206238399999999
-0.9775,0.04,-0.005624999999999769,0.0007222238399999999
-1.005625,0.03875,-0.0006249999999998757,0.00072382384
-0.97,0.03375,-0.0006249999999998757,0.0007254238399999999
-0.9825,0.04125,0.011875000000000302,0.0007270238399999999
-0.97,0.0425,-0.0031249999999998224,0.0007286238399999999
-0.975,0.03375,0.009374999999999911,0.0007302238399999999
-0.9575,0.04125,-0.005624999999999769,0.0007318238399999999
-0.9775,0.02,-0.025624999999999787,0.0007334238399999999
-0.9675,0.051250000000000004,-0.005624999999999769,0.0007350238399999999
-1.0,0.03,0.014375000000000249,0.00073662384
-0.96,0.06,-0.04999999999999982,0.0007382238399999999
-0.995,0.02875,-0.005624999999999769,0.0007398238399999999
-0.975,0.05,-0.015625,0.00074142384
-0.995,0.045,-0.010624999999999662,0.0007430238399999999
-1.02,0.04625,0.004375000000000018,0.0007446238399999999
-0.98,0.03,-0.0006249999999998757,0.00074622384
-0.985,0.035,-0.013125000000000053,0.0007478238399999999
-0.99,0.035,-0.025624999999999787,0.0007494238399999999
0.9400000000000001,0.051250000000000004,-0.01750000000000007,0.0007510238399999999
0.9525,0.03375,-0.0031249999999998224,0.0007526238399999999
0.956875,0.055,-0.01750000000000007,0.0007542238399999999
0.95375,0.02875,-0.01750000000000007,0.0007558238399999999
0.956875,0.03125,-0.03062499999999968,0.0007574238399999999
